product_id,total_facturado,n_ventas,cantidad_total_vendida,n_clientes_unicos,n_devoluciones
15830,99.80,1,20,1,0
15831,5036.40,3,72,3,1
15832,475.00,1,19,1,0
15833,6962.00,3,118,3,1
15834,234.60,3,69,3,0
15835,111.86,1,14,1,1
15836,465.65,2,67,2,1
15837,2641.00,6,139,6,1
15838,2919.27,3,73,3,0
15839,1457.00,2,31,2,0
15840,715.00,2,55,2,1
15841,866.25,3,63,3,1
15842,1680.00,5,120,5,1
15843,604.44,4,138,4,1
15844,482.31,3,69,3,0
15845,603.90,2,61,2,1
15846,1071.33,4,67,4,2
15847,1510.74,4,126,4,2
15848,216.27,2,27,2,1
15849,2878.56,4,72,4,2
15850,1151.70,2,33,2,0
15851,797.43,2,57,2,0
15852,82.50,1,5,1,1
15853,951.44,2,56,2,0
15854,1536.70,3,110,3,1
15855,1433.60,2,40,2,1
15856,3366.00,3,102,3,3
15857,2096.25,2,75,2,0
15858,334.40,1,11,1,0
15859,788.80,1,29,1,0
15860,2362.42,3,67,3,1
15861,3780.00,1,42,1,1
15862,2254.59,3,141,3,1
15863,238.00,1,34,1,1
15864,425.29,2,71,2,2
15865,420.00,1,30,1,0
15866,1155.32,3,68,3,0
15867,1185.75,4,85,4,0
15868,1148.80,3,64,3,1
15869,1220.70,1,15,1,0
15870,1498.63,3,79,3,0
15871,416.00,1,26,1,0
15872,1039.48,2,52,2,1
15873,2065.00,2,35,2,1
15874,451.20,1,47,1,0
15875,2520.00,2,70,2,1
15876,389.74,1,26,1,1
15878,384.00,3,64,3,1
15879,1441.89,4,111,4,1
15880,728.00,1,4,1,0
15881,1829.39,2,61,2,1
15882,3278.31,2,67,2,1
15884,335.16,2,84,2,0
15885,359.60,1,40,1,0
15886,144.00,1,8,1,0
15887,567.00,2,63,2,1
15888,6100.00,4,122,4,1
15889,376.71,1,29,1,0
15890,6055.70,2,70,2,1
15892,636.93,3,63,3,0
15893,2520.00,4,120,4,2
15894,1473.75,5,131,5,3
15895,6831.00,2,99,2,1
15896,965.31,2,69,2,1
15897,308.79,1,47,1,0
15899,59.97,1,3,1,0
15900,2323.00,3,101,3,1
15901,2525.67,5,133,5,3
15902,1197.30,3,65,3,0
15903,2208.70,2,26,2,1
15904,1036.00,1,37,1,0
15905,1651.20,1,32,1,0
15906,3330.30,1,34,1,0
15907,1606.50,3,63,3,2
15908,381.60,3,48,3,0
15909,216.00,1,27,1,0
15911,1190.00,2,34,2,1
15912,10108.00,3,76,3,1
15913,2956.26,3,87,3,2
15915,3612.00,2,86,2,2
15916,614.59,1,41,1,0
15918,183.96,1,4,1,0
15919,2959.26,3,74,3,1
15920,779.35,2,65,2,1
15922,259.35,1,13,1,0
15923,1367.10,3,49,3,0
15924,1078.00,1,44,1,0
15925,1737.50,5,139,5,2
15926,97.86,1,14,1,1
15927,62.94,1,6,1,0
15928,182.00,1,13,1,0
15929,752.85,2,63,2,0
15930,1583.12,3,88,3,1
15931,630.00,2,63,2,0
15932,2840.00,3,71,3,1
15934,4864.00,2,76,2,0
15935,925.00,1,37,1,0
15936,699.75,1,25,1,0
15937,770.50,2,46,2,1
15938,2075.00,4,83,4,1
15939,2812.03,3,97,3,3
15940,44.97,1,3,1,0
15941,2705.38,2,34,2,1
15942,1680.00,3,84,3,1
15943,2432.00,4,76,4,2
15944,1748.00,2,38,2,1
15945,8369.07,3,93,3,0
15947,762.77,2,83,2,0
15948,192.00,1,4,1,0
15949,294.00,2,28,2,0
15950,6255.08,2,92,2,0
15951,2158.00,2,83,2,1
15952,2015.00,1,31,1,0
15953,231.20,1,40,1,1
15954,1748.47,3,53,3,1
15955,1701.54,1,46,1,1
15956,17599.45,2,55,2,0
15957,959.76,2,24,2,0
15958,343.98,3,49,3,1
15959,991.38,2,62,2,0
15960,1866.00,2,75,2,1
15961,876.12,3,98,3,1
15962,855.00,3,57,3,0
15963,358.56,1,36,1,1
15964,725.00,2,29,2,0
15966,4064.00,4,127,4,2
15967,4350.00,1,29,1,0
15968,2288.00,1,22,1,0
15969,4221.12,2,48,2,0
15970,494.55,1,45,1,0
15971,311.92,1,8,1,0
15972,1223.28,3,72,3,0
15973,25083.50,7,227,7,1
15975,612.00,1,18,1,0
15976,7128.00,3,99,3,1
15977,2666.00,3,43,3,2
15978,532.00,2,19,2,0
15980,2599.35,3,65,3,1
15981,5400.00,4,120,4,1
15982,419.79,1,21,1,0
15983,679.32,4,68,4,1
15984,13722.24,3,96,3,0
15986,2352.00,1,49,1,0
15987,942.82,3,118,3,1
15988,89.70,1,15,1,0
15989,2999.00,4,100,4,2
15990,3360.00,5,105,5,1
15991,4340.00,4,124,4,1
15992,3775.00,4,151,4,0
15993,3663.00,3,74,3,1
15994,2425.50,3,49,3,2
15995,2710.50,2,39,2,0
15996,4444.11,2,67,2,0
15998,2100.00,2,84,2,1
15999,5474.00,4,119,4,1
16000,1144.00,2,52,2,1
16001,3596.00,4,116,4,2
16002,1380.00,1,40,1,0
16004,3923.50,4,133,4,0
16005,875.00,1,35,1,0
16006,6286.50,5,127,5,2
16007,2416.50,1,27,1,0
16008,6408.00,1,36,1,1
16009,1000.00,3,40,3,1
16010,2409.50,2,61,2,0
16011,2133.00,3,54,3,2
16012,675.00,1,27,1,1
16013,10115.00,6,119,6,2
16014,2625.50,3,89,3,0
16015,103.96,1,4,1,1
16018,1671.65,2,67,2,1
16019,3920.00,5,112,5,2
16020,1775.00,2,71,2,1
16021,5088.00,4,106,4,1
16022,2944.00,3,23,3,1
16023,4920.00,4,123,4,1
16024,3613.50,3,73,3,0
16025,1221.53,1,47,1,0
16026,17408.00,5,128,5,1
16027,18590.00,4,143,4,0
16028,1148.00,3,41,3,1
16029,4805.00,1,31,1,0
16030,9207.00,5,93,5,0
16031,9230.00,3,71,3,1
16032,1678.60,2,28,2,1
16033,6216.00,2,42,2,0
16034,11005.00,3,71,3,2
16035,3118.96,3,104,3,0
16036,7935.00,2,69,2,0
16037,16330.00,4,142,4,2
16038,682.00,2,31,2,1
16039,940.50,1,19,1,1
16040,27068.00,4,101,4,0
16041,13490.00,6,142,6,3
16042,2920.00,3,73,3,0
16043,7885.00,2,83,2,0
16044,300.00,1,12,1,1
16045,38540.00,6,205,6,1
16046,5000.00,3,40,3,0
16047,2040.00,2,24,2,0
16048,9460.50,4,119,4,2
16050,2280.00,1,38,1,0
16051,6052.00,1,34,1,1
16052,1035.00,1,30,1,1
16053,5696.34,2,78,2,2
16054,11520.00,4,90,4,1
16055,5120.00,2,40,2,1
16056,6408.00,3,72,3,1
16057,800.00,2,20,2,1
16058,1750.00,1,14,1,0
16060,549.78,1,22,1,1
16061,1584.00,2,66,2,0
16062,2375.00,2,19,2,2
16063,25397.00,6,233,6,2
16064,1896.00,1,48,1,1
16065,19836.00,4,87,4,0
16066,1704.00,3,71,3,1
16067,534.00,1,3,1,0
16068,2923.00,2,74,2,0
16070,3488.00,3,109,3,1
16072,14356.00,2,97,2,1
16073,3835.00,5,130,5,2
16074,239.94,1,6,1,0
16075,1984.00,3,62,3,1
16076,1575.00,1,35,1,0
16077,2708.55,1,39,1,0
16078,2015.50,1,29,1,1
16079,4116.00,4,42,4,1
16080,7139.00,5,121,5,4
16081,3000.00,2,24,2,0
16082,2799.44,2,56,2,0
16083,4424.00,5,158,5,3
16084,643.50,1,13,1,1
16085,2239.96,4,58,4,2
16086,1656.00,2,36,2,1
16087,3900.00,3,78,3,3
16088,5805.00,4,129,4,2
16089,8712.00,6,198,6,1
16090,2199.45,2,55,2,2
16091,5835.72,3,132,3,2
16092,1917.60,5,80,5,1
16093,5039.16,3,84,3,2
16094,4664.00,5,106,5,2
16095,3699.63,2,37,2,0
16097,4599.08,3,92,3,0
16098,4927.95,4,141,4,1
16099,1425.00,2,57,2,0
16100,5528.42,2,79,2,0
16101,7248.55,5,145,5,3
16102,937.33,2,67,2,0
16103,3240.00,4,81,4,1
16104,468.00,1,18,1,0
16105,6088.26,4,87,4,2
16106,7811.38,2,62,2,1
16107,4550.00,3,91,3,0
16108,1857.36,2,71,2,0
16109,3729.60,5,84,5,3
16110,1144.00,1,44,1,1
16113,2039.49,2,51,2,1
16114,2134.00,4,97,4,1
16115,2710.50,1,39,1,0
16116,1420.42,4,79,4,0
16117,2129.29,3,71,3,1
16118,1587.00,1,23,1,0
16119,144.00,1,6,1,0
16120,2201.10,2,58,2,0
16121,3302.20,2,79,2,1
16122,11286.00,3,57,3,1
16123,1200.00,1,50,1,1
16124,5793.39,7,129,7,4
16125,3015.00,2,67,2,1
16127,875.16,2,44,2,0
16128,4582.00,2,79,2,1
16129,2486.00,4,113,4,1
16130,1749.50,2,50,2,1
16131,1970.43,2,77,2,0
16132,7623.00,6,154,6,1
16133,2832.00,5,118,5,1
16134,540.00,1,12,1,0
16135,629.79,1,21,1,0
16136,3939.81,5,73,5,2
16137,681.69,2,31,2,0
16138,3540.00,3,60,3,1
16139,1475.00,2,59,2,0
16140,2992.00,2,88,2,0
16141,1855.62,5,78,5,3
16142,1493.85,1,23,1,1
16143,2155.68,3,48,3,1
16144,689.00,1,13,1,0
16145,2344.33,4,67,4,0
16146,359.92,1,8,1,0
16147,1220.16,1,24,1,1
16148,4225.00,5,169,5,1
16150,59.00,1,1,1,1
16151,2035.50,3,69,3,0
16152,2052.45,3,45,3,0
16153,225.00,1,9,1,0
16154,1724.25,2,75,2,1
16155,2838.00,2,43,2,2
16156,2146.00,2,74,2,0
16157,4295.50,5,121,5,0
16158,2975.00,4,119,4,1
16159,2535.00,1,39,1,1
16160,6125.00,3,125,3,1
16161,650.00,2,26,2,1
16162,1725.00,3,69,3,0
16163,599.80,3,20,3,2
16164,2380.50,3,69,3,0
16165,960.00,3,60,3,0
16166,1739.40,2,60,2,0
16167,2640.00,4,110,4,2
16168,5124.18,3,82,3,2
16169,959.92,1,8,1,1
16171,1348.65,3,27,3,1
16172,2099.65,1,35,1,0
16173,14902.29,6,271,6,2
16174,2729.58,1,42,1,1
16175,766.80,1,24,1,0
16176,791.76,2,24,2,0
16177,1278.40,2,32,2,2
16178,1689.81,4,79,4,1
16179,506.00,2,23,2,0
16180,349.95,1,5,1,0
16182,15120.00,4,112,4,2
16184,9880.00,4,152,4,2
16185,3449.31,2,69,2,1
16186,4104.00,4,114,4,2
16187,5776.00,5,152,5,0
16188,1935.00,1,43,1,0
16189,573.62,2,43,2,1
16190,1710.00,2,38,2,1
16192,4199.95,4,95,4,0
16193,1079.73,1,27,1,1
16194,4619.58,2,42,2,1
16195,2465.00,1,17,1,0
16196,1681.50,3,57,3,1
16198,550.00,1,22,1,0
16199,265.50,2,9,2,1
16200,5116.80,2,64,2,0
16201,478.80,1,19,1,0
16202,2688.00,2,84,2,0
16205,6138.00,3,124,3,2
16206,1679.72,2,28,2,1
16207,492.83,2,17,2,0
16208,1980.00,2,44,2,1
16210,2229.15,3,77,3,1
16211,5797.26,3,107,3,0
16212,2048.49,3,81,3,2
16214,2364.45,3,55,3,1
16215,5895.00,5,131,5,3
16217,1753.65,2,27,2,1
16218,1225.00,2,49,2,0
16219,725.00,1,29,1,0
16220,98.97,1,3,1,0
16221,1440.00,2,30,2,0
16222,1400.00,5,56,5,2
16223,4217.92,3,56,3,2
16224,3052.65,2,47,2,1
16226,1399.30,3,70,3,2
16227,400.00,2,20,2,0
16228,5069.22,2,78,2,0
16230,5744.25,5,115,5,1
16231,295.63,1,37,1,0
16232,341.82,2,18,2,1
16233,8525.00,2,55,2,1
16234,479.84,1,16,1,0
16235,99.95,1,5,1,1
16236,2304.00,4,64,4,0
16237,2699.40,3,60,3,0
16238,2193.40,3,55,3,1
16239,1482.00,1,39,1,0
16242,2400.00,3,80,3,0
16243,831.36,2,64,2,1
16245,176.00,1,8,1,0
16247,2090.00,2,55,2,2
16248,1989.00,3,117,3,1
16249,2098.25,2,35,2,1
16250,4998.00,2,84,2,0
16251,1248.00,2,39,2,0
16252,6790.00,4,97,4,2
16253,4734.72,5,128,5,1
16254,2814.30,3,59,3,0
16256,2528.00,2,64,2,1
16257,2015.44,2,56,2,1
16258,783.00,2,54,2,0
16259,7682.96,3,137,3,1
16260,792.00,2,33,2,1
16261,747.50,2,23,2,1
16262,849.66,1,34,1,1
16263,455.43,2,57,2,1
16264,2122.12,4,106,4,0
16265,1750.00,1,35,1,0
16267,1345.00,2,50,2,1
16268,1575.00,2,63,2,0
16269,1144.00,1,44,1,1
16270,5510.00,2,58,2,0
16271,1121.66,2,34,2,0
16272,489.90,1,10,1,1
16273,3118.50,2,63,2,1
16274,544.00,2,32,2,0
16275,856.92,1,37,1,0
16276,1824.00,2,48,2,0
16277,1429.45,2,55,2,0
16278,588.00,1,21,1,1
16279,1084.69,1,31,1,0
16280,1182.15,1,37,1,1
16281,368.73,1,17,1,1
16282,3425.00,5,137,5,1
16283,2078.96,3,104,3,1
16284,1122.00,2,51,2,0
16285,75.00,1,3,1,0
16286,13.99,1,1,1,1
16287,4390.52,3,106,3,1
16288,2835.00,2,63,2,0
16289,1676.57,1,43,1,0
16290,2100.00,3,70,3,1
16291,770.00,3,35,3,0
16292,3238.92,4,108,4,0
16293,179.91,2,9,2,0
16294,2220.00,4,111,4,1
16296,12441.70,5,166,5,1
16297,5445.00,4,121,4,0
16298,3959.01,3,99,3,1
16299,1025.00,2,41,2,1
16300,850.00,2,34,2,2
16301,3780.00,3,126,3,2
16302,1560.00,3,78,3,1
16303,1550.00,4,62,4,2
16304,3835.00,3,65,3,1
16305,396.00,1,18,1,0
16306,4350.00,2,58,2,0
16307,1449.66,3,74,3,1
16308,4229.10,3,90,3,1
16309,180.00,1,9,1,0
16310,2879.52,2,48,2,0
16311,5027.56,5,148,5,2
16312,5930.70,3,106,3,0
16313,719.70,2,30,2,0
16314,867.38,3,62,3,0
16315,2958.52,6,148,6,3
16316,7290.00,3,81,3,0
16317,179.94,1,6,1,1
16318,1700.00,2,68,2,0
16319,4499.10,2,90,2,1
16320,623.52,1,24,1,0
16321,47.98,1,2,1,0
16322,1679.16,3,84,3,0
16323,2159.28,3,72,3,0
16324,1610.00,1,28,1,1
16325,7290.00,5,162,5,1
16326,2015.37,3,63,3,1
16327,1076.40,3,36,3,1
16329,1543.44,3,59,3,0
16330,1871.22,3,78,3,2
16331,5976.00,5,166,5,1
16332,3058.47,7,153,7,1
16333,650.69,3,31,3,2
16334,8378.55,6,129,6,2
16336,3662.01,2,99,2,1
16337,761.40,1,18,1,0
16338,4828.62,4,138,4,2
16339,2437.47,2,53,2,1
16340,960.00,2,30,2,0
16342,3959.34,2,66,2,1
16343,2990.65,3,107,3,2
16344,3600.00,3,72,3,1
16345,1364.88,4,88,4,1
16346,12148.38,5,162,5,0
16348,2277.68,8,142,8,2
16349,2702.31,5,169,5,1
16350,359.82,1,18,1,1
16351,1050.00,1,42,1,0
16352,6670.96,4,122,4,1
16353,200.00,1,8,1,0
16354,4949.34,2,66,2,2
16356,2448.00,2,68,2,2
16357,1225.00,1,49,1,1
16358,2474.45,3,55,3,2
16359,4141.70,6,166,6,2
16360,5819.03,2,97,2,0
16361,3266.01,3,99,3,1
16362,3827.20,4,128,4,1
16363,4558.80,2,87,2,1
16364,923.56,1,44,1,0
16365,36.00,1,1,1,1
16366,1474.41,3,59,3,1
16367,3207.40,2,70,2,0
16368,15598.80,5,120,5,0
16369,3374.25,4,75,4,2
16370,2520.00,3,56,3,1
16371,2918.54,4,146,4,0
16372,2016.00,2,42,2,0
16373,681.69,1,31,1,1
16375,2304.58,4,122,4,2
16376,1109.63,1,37,1,0
16377,4390.52,3,106,3,0
16378,6391.06,3,94,3,2
16379,6716.00,5,146,5,4
16381,1072.50,2,50,2,1
16382,2420.00,3,121,3,0
16383,8916.67,3,119,3,0
16384,396.00,2,18,2,0
16385,1857.44,3,94,3,1
16386,625.00,2,25,2,1
16388,3028.99,3,101,3,0
16389,3492.00,3,97,3,1
16390,1888.92,3,54,3,0
16391,850.00,2,17,2,0
16392,2159.46,2,54,2,1
16394,4565.00,2,83,2,1
16395,1999.50,1,50,1,1
16396,5251.00,2,59,2,1
16397,3762.00,3,76,3,1
16398,405.71,1,29,1,1
16400,1654.14,2,38,2,0
16401,5280.54,4,93,4,0
16402,1054.00,2,31,2,0
16403,1592.41,3,59,3,1
16404,1750.00,2,70,2,1
16405,2425.50,5,110,5,1
16406,2239.44,2,56,2,1
16407,5700.00,4,114,4,1
16408,3699.26,3,74,3,1
16409,1762.59,2,41,2,1
16410,1934.79,5,121,5,1
16411,185.69,2,31,2,1
16412,2548.90,5,142,5,1
16413,1362.48,2,42,2,0
16414,4025.00,4,115,4,1
16415,1352.40,3,46,3,0
16416,1039.50,2,21,2,0
16417,1289.57,1,43,1,0
16418,5879.02,4,98,4,0
16419,2138.85,2,63,2,0
16420,3603.60,3,91,3,2
16421,4865.00,3,70,3,1
16422,3150.00,4,126,4,0
16423,1296.00,2,54,2,0
16425,7029.00,4,142,4,2
16426,776.10,2,78,2,0
16427,1688.04,4,81,4,1
16428,1199.60,2,40,2,0
16429,1439.52,1,48,1,1
16430,1079.46,4,54,4,3
16431,1198.80,1,24,1,0
16432,659.80,2,20,2,1
16433,5310.00,4,118,4,1
16434,130.00,1,2,1,1
16435,2631.06,3,94,3,1
16436,2759.68,3,98,3,1
16437,1801.80,4,84,4,3
16438,1223.49,2,51,2,0
16439,2349.53,2,47,2,0
16440,392.92,1,19,1,0
16441,1225.00,2,49,2,1
16442,4116.00,3,42,3,1
16443,2750.00,4,110,4,1
16444,2519.44,2,56,2,1
16445,2072.00,2,74,2,0
16446,640.00,1,16,1,1
16447,88.00,1,4,1,1
16449,1199.76,1,24,1,0
16450,810.00,2,18,2,1
16451,2594.80,4,104,4,1
16452,755.73,2,27,2,0
16454,479.40,1,12,1,0
16455,14495.80,7,242,7,2
16456,2560.00,4,128,4,0
16457,4968.58,5,142,5,2
16458,957.60,2,48,2,1
16459,1575.00,1,35,1,0
16460,315.00,1,9,1,1
16461,1011.54,2,46,2,0
16462,2300.00,3,92,3,0
16463,149.95,2,5,2,1
16464,329.89,1,11,1,0
16465,2015.16,5,84,5,2
16466,2160.00,1,40,1,0
16467,5461.00,4,127,4,1
16468,29.99,1,1,1,0
16469,60.00,1,3,1,0
16470,1259.37,2,63,2,0
16471,4715.00,1,41,1,0
16472,2274.35,2,65,2,1
16473,2321.46,2,54,2,0
16474,1316.00,2,28,2,0
16475,2407.30,5,181,5,2
16476,7548.00,3,111,3,3
16477,2497.50,5,111,5,2
16478,1336.50,1,27,1,0
16479,2952.00,3,82,3,0
16480,362.89,1,11,1,0
16481,7078.50,4,143,4,3
16482,21742.75,4,145,4,1
16483,1144.75,3,95,3,1
16484,2189.27,3,73,3,1
16485,979.54,1,43,1,0
16486,3647.94,4,163,4,1
16487,1955.10,3,98,3,0
16488,1100.00,1,44,1,0
16489,563.88,1,12,1,0
16490,6785.00,2,59,2,1
16491,2919.27,3,73,3,1
16492,3312.00,2,69,2,1
16493,4740.00,3,79,3,0
16494,574.40,1,32,1,0
16495,1223.66,2,34,2,0
16496,400.00,2,20,2,0
16497,3118.96,6,104,6,2
16498,1994.43,2,57,2,0
16499,1343.44,2,56,2,1
16500,2956.56,2,97,2,0
16501,1649.25,4,75,4,1
16502,2305.50,3,29,3,1
16503,1104.00,3,46,3,1
16504,2729.09,4,91,4,1
16505,595.27,2,19,2,0
16506,1656.00,1,46,1,0
16507,2825.00,5,113,5,1
16508,3749.25,2,75,2,0
16509,1739.42,2,58,2,0
16510,907.76,2,56,2,1
16511,598.80,1,24,1,1
16512,2900.00,2,50,2,0
16513,2459.18,3,82,3,1
16514,1919.52,4,48,4,1
16515,2000.13,2,87,2,1
16516,1280.64,2,32,2,1
16518,539.46,1,18,1,0
16519,1785.00,1,15,1,0
16520,1782.00,1,36,1,0
16521,1642.50,4,73,4,1
16522,494.67,2,33,2,1
16523,3291.15,1,37,1,0
16524,2006.00,3,68,3,1
16526,3779.16,2,84,2,2
16527,1654.95,2,55,2,0
16528,3700.00,6,148,6,3
16529,1936.00,2,88,2,0
16530,3058.00,3,44,3,0
16531,1870.05,3,39,3,0
16532,353.70,1,6,1,0
16533,2212.00,3,79,3,0
16534,1826.95,2,61,2,0
16535,3685.50,3,81,3,1
16536,1381.80,2,49,2,0
16537,2275.00,1,35,1,0
16538,2862.00,2,54,2,0
16539,5095.75,3,85,3,0
16540,4695.30,4,94,4,1
16541,2439.50,3,41,3,0
16542,419.51,2,7,2,0
16543,1287.00,2,60,2,1
16544,1559.48,3,52,3,0
16545,1494.30,2,34,2,2
16547,2159.70,1,46,1,1
16548,1300.00,2,52,2,0
16549,6210.00,3,108,3,1
16551,1259.40,3,60,3,0
16553,3300.00,3,66,3,1
16554,1574.37,2,63,2,0
16555,4000.00,3,125,3,0
16556,1300.00,2,52,2,1
16557,2207.85,4,123,4,2
16558,16348.00,2,61,2,0
16559,1013.61,1,39,1,0
16560,449.90,1,10,1,0
16561,2640.00,2,44,2,0
16563,2107.20,4,96,4,1
16564,6533.00,4,139,4,2
16566,2685.76,5,112,5,2
16567,3450.00,2,69,2,1
16569,2699.10,4,90,4,2
16570,1197.60,2,48,2,1
16571,1979.01,4,99,4,1
16572,1924.45,4,55,4,1
16573,5316.90,7,222,7,3
16574,2640.00,2,60,2,1
16575,950.00,1,38,1,1
16576,1648.35,1,33,1,0
16577,829.40,2,52,2,0
16578,2249.55,2,45,2,2
16579,644.00,3,23,3,0
16580,4060.00,6,203,6,3
16581,2804.50,2,71,2,0
16582,1025.00,1,41,1,1
16583,2385.00,3,53,3,2
16585,675.00,3,27,3,1
16586,1932.00,2,56,2,1
16588,7243.85,3,115,3,1
16589,79.96,1,4,1,0
16590,1320.00,4,120,4,1
16591,984.30,1,34,1,0
16592,259.80,1,12,1,0
16593,3029.40,2,60,2,0
16594,4478.72,6,128,6,3
16596,1568.00,1,49,1,0
16597,1379.31,3,69,3,1
16598,4616.15,2,77,2,0
16599,2650.00,2,53,2,2
16600,1407.36,3,64,3,0
16602,1760.00,2,80,2,0
16603,1718.37,3,61,3,0
16604,9619.50,6,121,6,2
16605,490.32,1,24,1,1
16606,2277.00,1,46,1,0
16607,2439.50,2,41,2,0
16608,649.50,2,30,2,1
16609,3864.00,3,84,3,0
16610,8500.00,5,68,5,3
16611,979.00,1,22,1,0
16612,630.00,2,21,2,0
16613,679.15,1,17,1,1
16614,1077.30,3,54,3,1
16616,1517.00,2,37,2,0
16617,6468.00,7,231,7,1
16619,1485.00,2,33,2,0
16620,2280.00,6,114,6,2
16621,2964.00,3,78,3,1
16622,2227.50,3,45,3,0
16623,6229.11,2,89,2,2
16624,3075.74,3,58,3,0
16625,900.00,1,36,1,0
16626,819.59,2,41,2,0
16627,671.44,2,56,2,1
16629,959.52,2,48,2,0
16630,3799.05,4,95,4,1
16631,1375.40,3,92,3,1
16634,3025.00,3,121,3,1
16635,1848.57,2,43,2,0
16636,2701.90,4,82,4,1
16638,573.00,1,15,1,0
16639,5115.00,4,93,4,1
16640,3925.96,3,122,3,2
16641,2730.96,4,72,4,1
16642,3599.28,3,72,3,0
16643,332.20,1,10,1,1
16644,1386.50,1,47,1,1
16645,3361.68,3,84,3,0
16646,645.00,2,43,2,1
16647,3105.00,3,115,3,0
16648,4638.84,6,116,6,0
16649,850.63,2,37,2,0
16650,1287.00,2,26,2,1
16651,980.00,2,49,2,0
16654,1145.50,1,29,1,0
16655,1148.00,1,41,1,0
16656,8925.00,4,105,4,1
16657,734.79,2,21,2,0
16658,1179.41,3,59,3,2
16659,4189.00,3,71,3,0
16660,1358.94,4,58,4,3
16661,1379.54,2,46,2,2
16662,1524.60,2,44,2,0
16663,5638.59,5,141,5,1
16664,2669.11,3,89,3,2
16665,1967.18,5,82,5,3
16666,2178.91,4,109,4,0
16667,1471.12,1,37,1,0
16668,1247.50,2,50,2,0
16669,2924.35,3,65,3,0
16670,3630.00,4,121,4,0
16671,1879.53,1,47,1,0
16672,2365.09,3,91,3,1
16673,4278.93,4,107,4,1
16674,1550.00,3,62,3,0
16675,4349.13,6,87,6,1
16676,2368.42,4,79,4,0
16677,2609.13,4,87,4,2
16679,300.00,1,12,1,0
16680,5250.00,5,210,5,2
16681,2939.58,1,42,1,0
16682,2553.00,1,37,1,0
16683,33972.00,5,149,5,4
16684,6174.00,2,63,2,1
16685,664.81,1,19,1,1
16686,1100.00,4,55,4,2
16687,1211.04,2,58,2,0
16688,1385.67,1,33,1,0
16690,5354.60,2,82,2,1
16692,4779.50,4,121,4,2
16693,5621.72,4,76,4,2
16694,5223.60,5,120,5,2
16695,3178.94,4,106,4,1
16696,2154.60,4,108,4,1
16697,897.00,2,13,2,1
16698,1125.00,4,45,4,3
16699,9270.00,7,206,7,2
16700,1359.32,2,68,2,0
16701,224.00,1,8,1,0
16702,1397.20,2,56,2,0
16703,3760.50,5,109,5,1
16704,311.96,1,4,1,1
16705,936.00,3,48,3,2
16706,2435.13,4,87,4,1
16707,770.10,1,17,1,0
16708,1200.00,2,48,2,1
16709,165.68,1,4,1,1
16710,2720.00,4,136,4,2
16711,2899.42,3,58,3,1
16712,383.76,1,12,1,0
16713,271.36,1,16,1,0
16714,590.15,3,37,3,0
16715,2616.81,4,119,4,1
16716,1620.00,4,54,4,1
16717,463.20,1,16,1,0
16718,2079.48,2,52,2,2
16719,1000.50,3,69,3,1
16722,1470.65,3,67,3,1
16723,528.64,3,59,3,0
16724,240.00,1,3,1,1
16725,1375.00,2,25,2,1
16726,7474.50,6,151,6,2
16727,2150.00,5,86,5,1
16729,770.00,1,14,1,1
16730,3320.49,6,151,6,2
16731,2230.20,2,59,2,0
16732,1820.00,3,91,3,0
16733,1726.40,4,104,4,3
16734,1800.25,3,95,3,2
16735,6923.70,4,126,4,0
16736,4500.00,5,100,5,1
16737,1073.00,1,37,1,0
16738,4590.00,3,102,3,2
16739,2898.55,4,145,4,2
16740,2290.90,2,62,2,0
16741,1118.34,1,27,1,0
16742,1504.20,2,69,2,1
16743,1869.15,2,85,2,0
16744,1775.00,2,71,2,0
16745,4999.00,3,100,3,1
16746,1500.00,2,60,2,1
16747,1459.85,1,43,1,1
16748,1841.06,3,97,3,0
16749,3719.07,4,93,4,2
16750,2806.00,2,61,2,0
16751,1055.00,1,10,1,0
16752,1501.00,2,38,2,0
16753,901.59,1,41,1,0
16754,2926.00,4,133,4,2
16755,2932.02,5,78,5,1
16756,1663.36,2,64,2,1
16758,2216.99,1,47,1,0
16759,699.80,1,20,1,0
16760,875.00,1,35,1,0
16762,3675.00,4,147,4,1
16763,443.84,2,73,2,2
16764,7820.00,3,92,3,1
16765,967.56,2,44,2,0
16766,1275.42,2,58,2,0
16767,627.00,1,33,1,0
16768,9598.80,4,120,4,0
16769,6518.37,6,163,6,0
16770,1298.50,2,50,2,0
16771,104.97,1,3,1,1
16772,59.98,1,2,1,0
16773,2519.16,3,84,3,1
16775,59.98,1,2,1,0
16776,183.60,1,8,1,0
16777,701.46,3,54,3,0
16778,834.52,1,31,1,0
16779,527.67,1,33,1,0
16780,29158.38,4,162,4,1
16781,1512.00,2,56,2,0
16782,500.00,1,20,1,0
16783,3245.00,3,59,3,1
16784,6965.97,3,101,3,1
16785,1750.00,3,50,3,0
16786,3480.00,3,60,3,0
16787,2553.60,5,128,5,1
16788,2640.00,1,33,1,0
16789,1459.27,3,73,3,1
16790,796.32,3,56,3,2
16791,731.80,1,20,1,1
16793,1564.00,1,23,1,0
16794,5025.00,2,67,2,2
16795,509.66,1,34,1,0
16796,9089.00,3,122,3,0
16797,1078.20,1,36,1,0
16798,7018.92,4,108,4,0
16799,272.79,3,21,3,0
16800,2029.58,5,49,5,2
16801,7838.88,4,112,4,1
16802,3150.00,5,105,5,3
16803,834.00,3,12,3,1
16804,1144.00,3,44,3,1
